5165X5

399.177	589	1275355	15349	15
159.216	682	2328211	2146	2
320.757	592	670768	4733	14
199.987	684	4094722	17072	25
778.204	619	1584671	11432	21
762.837	544	608861	5709	14
2.426.965	73	2443136	58770	23
63.279	597	81536	4180	12
288.724	718	2165697	20757	17
199.797	655	1116217	4277	15
138.681	763	2317404	2791	17
192.406	513	643361	8435	16
355.914	709	1483762	6776	2
720.355	654	1111434	7034	15
342.215	564	271611	2715	16
13934	708	2089763	3058	2
591.995	659	2764929	3777	22
255.961	602	708012	30709	18
1.733.203	65	71231	5246	13
229.631	632	94021	33234	16
458.552	664	1446945	138642	18
654.129	564	847635	11736	21
555.807	769	2312989	44582	21
168.137	786	5110505	33624	25
115.405	753	2062772	22082	21
1.599.028	526	756511	25363	18
803.736	671	330363	3182	39
501.973	725	4092604	17479	24
386.776	765	3718168	67392	24
180.569	723	1167212	4683	24
16.934.298	615	4430514	7296	25
204.261	738	3157229	5878	21
243.766	719	22839119	4739	54
384.592	599	815185	4725	15
441.336	561	782967	5352	15
51001	686	159974	8663	2
1.071.183	652	1976661	14038	18
3.710.456	67	3475147	5333	22
19.793	645	900711	3315	18
494.376	747	2986695	10951	23
20581	568	674546	6922	12
184.014	733	5594877	1705	21
3.817.946	559	497625	11639	13
676.755	717	1406339	11362	22
286.566	746	274772	16648	23
3.494.958	548	1690163	10522	18
514.352	536	64142	41279	15
855.921	721	3558473	17069	22
145.861	679	803607	3160	13
2728	735	1609068	4800	19
83539	71	2273658	2964	21
491.746	721	1605517	9960	2
231.832	604	1544166	30425	2
1.566.609	593	914947	15840	17
323.641	714	4765474	7654	28
667.325	604	106794	11830	26
131.012	675	1376686	3178	17
112.443	647	963101	3328	14
152.039	716	1194506	3952	18
44581	651	4919806	79249	25
169.013	703	1381339	11471	2
564.686	76	1778817	5605	21
7.023.941	56	876817	39352	2
1.547.274	727	1669702	67507	21
728.841	799	3259432	1466105	32
192.279	638	1173115	26068	18
212.552	694	1725147	41169	21
1.800.983	621	1080149	5153	14
3.108.019	709	159983	24103	21
6.408.602	576	1069957	12973	17
2.470.347	725	3934506	34312	24
564.163	731	2420636	29664	19
702.471	641	1873999	7448	18
883.588	568	613704	17586	2
187.353	683	1152421	4410	18
202.194	576	816975	7848	16
209.348	606	682733	6223	15
866.601	681	1129195	12064	16
824.748	674	3355121	5656	2
445.856	565	608965	10700	15
117.185	747	1732639	14229	2
1.129.548	592	1532324	13157	25
61586	629	1536612	18316	17
81699	572	491353	16582	19
5.067.384	596	1531711	9745	17
359.977	694	1487935	12600	19
373.164	544	586883	7708	13
106.848	643	1079385	21495	14
1.144.074	521	472198	9921	15
103713	569	671535	24991	19
2.342.325	727	1953113	280901	19
271.445	57	602589	6134	17
281.872	57	535567	15307	15
242.679	577	941194	5870	18
886357	609	785738	69232	18
131.396	685	1920171	2247	24
217.525	634	1563246	4251	23
237.827	764	4772239	35047	24
314.198	658	1775909	6167	17
52169	595	705909	7417	16
2.663.032	559	607707	54365	15
100.127	585	67306	4425	1
3.885.294	604	2020467	15931	15
338.156	736	2877031	6537	18
506.786	634	1140335	83241	16
463.499	736	3574051	275146	29
164.752	757	1374075	11394	18
155.946	633	619386	11012	16
126.458	664	1254377	10386	16
193.141	731	1671861	1418	13
146.901	758	4293621	1600	2
174.678	754	4069647	22732	24
468.343	703	1638621	31201	17
1.023.592	65	2449358	10335	23
376.947	73	5397461	99334	33
277.154	739	1415546	11869	22
217.811	728	1223169	5737	2
1.258.465	753	4301422	40287	28
560.485	724	2377074	32974	21
49394	693	2754874	6591	22
267.128	617	623038	26331	14
758372	532	67319	16339	14
24.855.724	657	1471146	47451	2
872.867	569	607906	8081	15
258.958	626	8516334	15309	45
244.795	669	218332	8619	16
1.272.367	673	1336198	86808	2
1.075.124	686	175302	34054	18
934.345	679	137526	14460	16
325.126	725	2184539	20637	26
408.292	675	3649893	17640	17
358.352	698	1461897	57921	2
1891	702	2521914	3934	19
517.255	697	1197243	14482	18
297.659	765	303822	24836	2
20115	719	2072486	2292	17
362.183	718	2122622	21081	21
165.744	673	1462605	58881	14
569.197	719	2396788	8466	21
21168	698	1880289	5492	2
641.501	737	2319111	10964	27
611.464	609	831951	39445	16
33057	751	2311197	10259	18
348.596	623	709517	10542	15
390.263	677	746223	5001	13
2.268.161	741	2190405	25642	2
205.307	687	127842	2206	21
59.436	637	1357313	3547	14
268.585	751	3626675	42872	26
294.828	701	1883277	19378	2
857	732	1412646	2017	19
290.496	737	3083634	8080	23
1.229.148	637	106172	4145	19
264.193	677	1346492	9047	15
123832	677	2267593	13641	18
4.734.589	703	1788508	34500	21
461.746	713	1875838	6672	21
591.815	731	1703776	123166	18
3.178.649	731	2672294	180364	26
202008	587	990409	7923	17
88.655	652	99316	3938	15
955.637	763	2604846	32654	23
270.816	731	546654	28978	3
2.189.404	558	100987	22154	2
752.636	798	4001421	120417	29
1.326.791	717	1803959	35986	21
206979	69	3980152	6736	21
567.884	687	1232009	17551	18
270.289	719	2068768	39216	28
3.118.227	508	656013	4489	2
595.866	652	158619	2052	16
100.219	73	2583514	5139	19
144.794	751	2633772	315563	3
318.675	763	3940208	1349113	3
205.875	717	5235264	4733	22
413.567	743	2242478	7546	24
286.398	751	4015914	52294	22
1.210.606	675	1913275	9991	18
158.375	683	1352603	7300	15
595.382	625	527767	11728	18
366.833	693	1562735	7956	17
5.044.139	705	192238	14615	22
293.578	674	984999	8714	14
1.849.137	68	1790861	5959	2
346.067	556	804878	14134	16
340.506	625	831588	3436	14
8.540.113	509	607683	32458	2
1.836.091	759	2203853	85523	21
252.477	697	1079295	5179	2
44.761	749	2862696	4664	24
229.638	694	1149982	3757	13
15395	657	1284351	6561	15
338.797	563	709907	13718	17
364.252	727	2446636	9397	24
217.334	758	1878915	22443	21
1.757.607	687	1451812	6980	2
11828	616	1736418	3070	26
953.729	706	3012607	20472	21
966.853	597	618181	20215	13
580.391	677	1361514	3852	14
65.577	793	5978453	14012	29
502.235	683	2829538	5643	22
160.764	658	2029573	65928	19
229.398	783	6230526	19338	35
62.416	756	4998433	222186	45
224.455	599	629277	3816	19
822.899	643	2218354	6561	23
134.513	738	2619859	4988	19
33.111.164	605	877841	53383	18
2.131.246	535	410033	28509	16
547.393	745	4034219	11343	26
1.550.376	644	100896	13675	21
321.948	733	2380696	6434	2
2.342.496	574	864344	25884	15
340.579	654	865786	10962	16
401.381	674	1026397	8484	27
635.138	528	695689	19100	19
897.736	71	1839627	31095	19
194.924	652	1607133	4519	21
877.256	577	571942	13218	17
290.978	703	2007763	34226	24
265.312	518	752851	15840	16
240.278	647	1088254	25882	2
145.446	685	2005017	6396	18
34624	657	1074608	5150	14
2.704.132	718	3141662	25100	22
348.816	739	3673792	4846	22
87476	614	78595	8400	13
146.715	725	2131611	1967	26
414.938	608	657643	24825	16
244.484	586	708018	5925	17
483.274	611	723485	10183	14
230.953	625	734713	23529	16
155.789	708	2421889	3268	24
817.355	591	1390241	19786	19
1.139.378	584	993672	16796	15
424.915	606	684077	12350	13
1.906.437	552	790085	28985	17
1.382.008	616	545495	18678	17
954.373	584	581245	15413	13
297.742	726	4969268	53356	21
698.245	511	522315	4214	15
271.912	74	1766093	12096	21
353.413	591	61957	6165	15
562.095	706	3007274	13575	24
201.248	726	1899304	12581	2
30065	724	3345501	7458	23
189.596	58	68046	7735	15
247.348	737	2077014	18721	21
472.694	558	727177	24293	25
771.109	614	2130698	8852	16
307.352	638	2378991	4155	21
22823	708	2510133	7540	21
318.129	576	927569	17221	17
72.573	704	111546	177475	22
607.535	765	4329675	20355	28
1.834.002	585	548277	16855	18
689.391	747	2260511	58715	17
330.874	622	1177127	9373	19
573.033	602	582296	17948	16
68.316	674	1335712	3536	18
153.106	675	109938	3018	16
1.058.082	71	1962747	77566	23
1.740.087	636	1057009	27862	18
423.448	616	1174934	19685	18
228.928	741	3235434	54845	24
625.664	624	600475	11835	16
67524	666	2062048	8482	2
1.448.778	546	448358	26835	2
362.355	72	5018503	8112	28
138.017	631	563029	6437	15
1.871.995	606	837004	67486	16
203.528	729	2025039	14016	2
312.028	55	720424	13714	17
594.974	736	2500855	8103	24
334.754	564	6208	26022	2
836.587	614	1171837	16283	15
97.747	727	1099595	24596	2
19226	61	765603	6173	15
468.246	768	3461989	30073	23
368.685	569	872596	14147	13
346.098	614	619831	11206	2
110.942	698	1591947	41127	19
785.983	595	800851	37753	17
199679	547	731233	60994	21
30556	665	2227255	115398	22
292.953	711	1757718	9443	2
218.343	651	1614534	10547	17
591.466	574	1241268	14187	18
427.029	568	1387815	24793	19
135.861	721	4386223	34903	2
50.543	761	1482169	26936	17
860.223	552	706091	27939	18
1.978.795	726	3636537	30644	21
164.983	758	3178367	4343	21
838.132	598	596779	12175	16
6282	707	4096507	8172	21
2.946.517	662	2332441	15838	2
1.029.214	677	1340477	102614	16
106.937	703	2538105	2304	18
105.246	714	5355916	6460	23
689.387	781	3418948	83330	26
196.567	725	18077364	10656	26
54.604	562	722631	8611	18
66.684	653	853375	25789	17
134.997	563	654203	9268	15
652.641	812	2001596	26540	35
346.389	756	22252769	33354	24
1.584.693	69	2019649	176341	25
252.884	738	3453875	13857	2
376.341	68	1251072	12358	14
116.481	73	2572444	4202	2
316.984	557	583702	11833	17
542.633	667	1498409	10571	17
330.703	622	1429612	12697	19
196.735	553	802655	6899	14
39.395	764	2090102	20578	2
182.929	765	2604889	44076	22
756.535	66	2232884	31719	17
123.037	713	1933796	6133	19
73.689	743	5499408	3157	26
1.368.988	731	2356519	254569	18
936.208	6	127837	11331	17
688.197	692	2960939	6148	22
1.168.159	523	639027	22801	15
194.704	705	1310082	3137	19
149.611	692	1095343	7356	15
1.004.149	61	777646	7524	13
43079	777	3569525	66497	23
311.545	788	5262842	239602	35
3.218.678	632	722487	25967	16
357.438	693	3130287	6598	23
129.367	761	1203131	4931	19
122.622	724	8646949	4504	23
83003	674	10032184	6806	18
279.606	751	1642702	3951	2
956.475	701	206396	15213	22
31471	58	874905	17810	23
592.639	661	1857931	2648	2
26763	592	758368	18163	15
305.591	697	2005272	2785	19
243.669	608	81088	4542	18
114.111	673	2207189	2312	18
108226	565	1087918	40453	17
471.449	572	865236	11388	16
37202	484	556886	18652	17
858.024	658	1038946	24792	16
244.996	702	1340648	6240	19
978.222	624	680654	15065	18
615.278	72	1785044	52311	17
52706	664	856319	7489	15
5.776.028	681	2988658	7618	21
87.119	759	3128501	3933	24
113.754	795	3232849	2917	24
113.246	665	691466	18375	15
4.368.988	701	3320162	26747	21
456.641	693	1041041	19736	15
374.248	603	801594	15464	16
702.126	579	55417	11499	13
164.884	771	3281111	261203	23
275.159	606	665139	12349	16
209.554	727	2247775	14766	23
599.247	728	3126713	6482	21
372.565	55	523835	15499	11
170.289	719	1300481	34913	24
19001	753	8755965	7177	25
46602	696	1451193	4285	15
280.454	67	909116	47704	17
136.028	73	146253	5178	21
154.565	736	1598723	4562	21
310528	549	986784	62631	15
241.289	696	1375084	2948	15
3.467.051	727	744585	7171	31
529.417	63	62261	9649	17
157.882	791	4085218	1975	27
927.087	652	2583791	15139	2
5.215.555	489	748106	62237	21
12.109.777	481	448725	28299	17
527.107	619	9595066	94533	34
199.302	759	2415377	8930	19
1.026.384	743	1746389	32242	23
647.894	706	2232758	14704	18
1.152.059	703	904438	4299	18
629.315	618	760439	41576	15
466.461	749	1909091	15932	21
260.893	66	3191973	7400	21
693.921	55	798708	30447	16
127.348	679	986725	2251	17
1.477.407	573	552332	37896	17
815.254	62	1662326	1955	17
298.195	686	1336527	10125	17
247.717	738	4214889	7561	18
105576	59	669572	10157	13
81.538	707	2614299	2462	2
14.351.133	582	1223599	10859	14
821.247	652	849315	14125	19
115.118	776	7731095	23264	25
163.105	722	2118403	4067	21
356.264	695	2563943	6969	21
180.962	691	1776469	7921	19
459.047	576	6675	7521	14
1.708.115	571	732886	9901	18
2.216.817	613	1362857	47407	17
325.737	742	1879649	10285	19
257.612	713	1312121	7878	18
214.461	712	967938	8248	24
991.822	599	1132888	25536	27
26788	62	76674	29879	18
78.276	707	1627691	1984	19
999.517	726	2484047	60425	23
1.461.253	605	630999	23858	14
319.174	691	134401	74483	18
570.459	665	1981634	10608	2
589.558	699	2555883	11133	21
1.379.362	559	617961	31673	16
184.807	637	1270101	13380	16
787.681	582	545813	8428	18
577.482	711	153884	2910	16
165.869	771	3396456	6275	27
172.801	76	154292	5384	24
218.915	613	994586	24475	16
337.295	642	1755164	95196	16
493.472	556	824468	41961	19
924.926	599	1001819	31422	17
1.100.248	693	315296	17879	26
238639	62	1089328	66806	15
145728	719	2570591	40872	18
183.422	602	91568	4988	19
1.253.704	756	3212027	119285	25
209.034	653	76689	11498	16
542.609	73	5866451	50816	24
43059	693	1852041	232394	22
401.028	712	1748191	221046	19
305136	612	1061176	7456	15
1.788.445	628	1015746	5374	18
1.225.273	641	959272	18443	16
726.167	583	950712	28382	16
8.891.906	644	1812959	99854	19
430.038	595	1042452	4858	17
1.120.874	657	2271062	3552	22
1.331.822	572	515852	16586	13
310.621	543	855851	13199	2
810.994	589	2254481	15577	21
876.807	634	1468904	7291	17
4.310.238	562	51836	14718	15
535.099	702	1473687	14815	18
273.368	715	6214795	122369	33
190.374	707	1717601	4620	2
410.468	691	1632841	13329	17
146.638	693	1193586	4730	15
239.677	718	1177473	5456	15
739.858	616	837587	5980	18
1.092.884	713	203419	26526	23
1.061.695	51	659571	26314	19
212.109	656	750748	7738	16
827.621	541	576609	11343	17
1.295.431	708	316769	21506	19
1.238.914	518	433995	16009	16
480.829	552	704108	12725	17
331.288	738	2938291	10587	2
151.633	626	1517647	39310	17
62.042.472	64	1598115	98523	22
203.622	624	870986	7571	13
2.091.397	691	195588	4876	16
288.286	795	9185635	212615	3
502.066	73	2837538	15246	21
1.225.287	592	939558	7218	14
230.355	705	1925632	3703	18
294.835	787	2827024	97000	27
270.752	599	1189392	21642	18
291.718	688	2213524	14723	19
2.360.289	627	1309992	67356	16
2.735.573	646	1439155	34661	15
94.568	688	1056073	4362	15
25.260.429	477	968975	8128	15
143.479	578	937879	8476	19
1.419.209	634	1005285	23637	16
207.342	694	1760475	6819	2
38034	634	99837	2207	15
1.536.296	578	899105	24901	19
243.822	746	2512775	6210	2
304.812	575	1039491	36320	14
243.687	674	143754	10501	16
431.792	705	4008983	15391	21
53406	584	704992	6730	15
601.711	745	1564295	98629	21
143.363	739	2387193	15290	17
2.898.073	71	3163636	6396	21
1.394.174	637	990955	20501	16
488.843	65	870677	12394	15
679.024	629	1335886	21559	16
183.015	68	1027327	3341	24
433.397	713	4714559	22694	17
956.125	725	1454372	21691	21
1.802.438	723	2440395	15041	24
430.565	623	972867	51945	15
11804	67	885452	22866	17
453.144	599	816373	9830	17
1.013.074	572	4098004	10830	2
150.742	742	1913979	170927	25
1.040.519	713	1806436	22158	19
1.471.438	599	727611	67726	19
254.014	731	3334537	11685	21
57.803	796	257601	61187	22
550.547	654	13607707	34628	23
320.578	637	1536029	27500	2
1.106.169	73	2374985	99997	21
40485	592	633249	13638	17
1.651.153	667	1236584	77533	16
178935	763	262777	160070	21
177.347	72	2432267	9618	2
1.826.258	732	2461883	93570	21
82.658	735	4601079	229502	36
1.556.747	486	972975	36211	19
1.614.159	64	952978	127465	15
518.416	762	414777	73844	28
283.031	775	4896836	16683	2
4.335.075	654	898604	9125	16
406.478	661	761399	4186	16
2.043.715	677	1994788	6312	15
1.243.961	601	1485915	3772	18
74.235	633	5059967	26338	31
420.664	571	695844	10799	17
588.699	604	569949	20014	14
248.409	761	3021442	19355	3
996.747	744	282457	42747	2
972.977	65	1553451	2465	13
1.321.811	654	2524743	23539	22
739.371	561	2060749	34101	2
468.059	615	10049	24842	15
507.997	719	1418308	15165	17
146.067	564	814878	18715	15
408158	614	1431426	10310	21
184.673	664	1950779	2295	22
140.023	725	4255398	13618	21
301.653	72	1707151	4802	21
1.276.479	726	1378896	26586	17
82.622	714	1835775	360657	25
344.092	553	816858	8592	15
3.406.606	713	2977422	39012	24
2.064.042	62	2256779	20637	2
162.739	586	895913	16859	16
295.161	684	1729771	11231	18
1.674.051	61	946664	20314	16
100386	703	1596663	50379	18
720.664	606	976214	41230	18
273.667	677	1200702	17062	2
3.433.626	693	3053403	6998	2
20691	669	253291	2583	18
241.035	737	11417172	30703	28
295.145	677	6776731	10979	33
212.242	681	140512	3896	2
322.276	778	4723798	116503	3
54751	582	1967652	14957	15
979.817	706	1152689	20158	2
783.436	562	562204	20675	17
244.222	562	822374	10876	16
153.421	776	3211434	16082	23
133.031	614	746944	5930	18
4.529.581	69	3894056	3800	23
1.622.867	576	1033816	5172	17
383.842	718	156878	9019	15
2.554.181	583	850381	10845	14
12887	656	1971824	3229	19
495.769	758	2693494	92696	22
28422	627	840618	5690	15
3.581.716	63	909365	25589	19
1.649.622	6	781392	15147	18
865991	693	7351978	12789	27
564.603	724	2241612	17589	28
161.118	707	1065131	6405	21
322.024	6	663152	13254	14
1.650.502	544	624221	37567	23
138.986	717	1448115	7853	17
314.064	594	890452	21241	15
640.719	773	4397169	170157	29
1.199.374	57	990265	19577	19
416.591	606	1024342	29428	17
452.676	635	1246869	6120	17
2.598.046	739	2657553	104526	22
246451	752	3950302	102513	23
234.802	726	855199	6213	18
200.816	762	847194	57031	35
7.880.109	528	879476	51835	2
336.929	748	2964615	24622	21
1.404.663	747	4841587	38484	28
372.018	727	2059608	3926	18
704.659	765	2808263	41414	23
1.522.366	591	773482	11399	18
460.586	666	1262465	29896	18
607.848	651	1988554	13797	21
431.502	73	2022811	32720	2
410.907	706	2137396	8120	23
96.661	766	2758998	3240	21
2.010.168	72	3472174	23021	19
1.257.663	704	2629623	2554	17
12293	724	2216968	2104	27
63.151	784	3998685	22514	25
258.694	717	1932269	695956	21
182.154	732	2898822	3990	2
273.438	711	1691856	6917	18
9.994.479	613	3836232	9056	22
139.277	718	149249	5255	19
128.053	658	2086921	4082	2
706.602	778	321031	76563	3
1.114.972	681	973388	19545	18
54.561	604	623516	9068	14
133242	593	543663	15459	14
253.033	558	771848	14378	17
149.501	583	8298	5356	17
53.304.564	505	494544	8059	23
464.272	777	4707828	229851	32
602.523	743	2554431	40263	23
145.133	723	4492893	6728	23
1.675.129	735	308305	26633	24
431.379	716	2287517	10539	2
1.393.609	62	753192	12561	16
1.333.796	535	686303	5656	17
2.192.906	649	1227255	83635	21
409.229	668	1221796	7809	17
208.734	548	892427	7135	15
338.535	662	3260033	2666	22
2.008.315	622	822491	57526	19
704.189	717	19812	17900	18
179.296	726	336897	3704	21
347.667	715	2018926	25453	17
475.004	715	48106	13398	2
924.743	58	916612	56033	18
16376	679	1987887	3158	16
2.051.021	707	2122046	28156	2
2.466.011	659	1400037	34499	28
659.751	678	1999863	29642	18
1.759.401	612	758625	17958	15
673.401	712	1915355	11514	21
1.453.067	743	3740137	34822	26
668.738	618	1267779	11295	17
1.876.806	621	1403286	34448	18
865.233	556	876177	19036	19
141.391	784	17153025	54204	36
867.562	624	1175346	33740	16
328.347	721	2011094	19527	18
2.635.467	638	1268651	37939	18
865.144	524	709007	18782	17
368.574	776	2468294	49110	22
184.413	756	4527649	6305	31
517.095	609	873995	5414	17
2.181.319	696	1371577	71653	17
1876	747	2587247	21341	2
864.106	707	3054794	6254	26
415.736	569	87385	6942	17
641.206	55	1544767	11120	16
17.449	76	2769478	121492	3
304.901	615	982344	5386	15
1.015.308	63	2877534	7996	19
33565	696	2313907	5897	22
6.661.591	658	875256	68584	17
187.107	574	601411	10096	2
172.141	721	1396167	4308	16
85.607	57	1177316	8453	13
365.621	621	2442247	18656	7
81.697	659	1344061	101237	2
18899	569	654685	5247	18
188.287	696	1748246	5084	17
408.048	56	1115377	13238	18
375.232	608	62404	8683	14
419.397	526	960396	8836	19
165.185	712	2008762	9307	2
55.827.207	522	1180512	4205	15
87.208	575	676064	11634	16
907.936	614	1487391	4083	19
529.447	803	4050439	170835	31
1.849.552	699	1383033	48216	17
2.912.822	664	2245187	7019	19
103.714	552	77029	5676	17
41048	689	1726506	12019	21
254.022	565	894203	2663	16
330.532	603	93566	14858	14
50985	593	586794	4430	18
367.645	663	1198925	12579	14
128.515	682	236927	1396	17
2.201.515	712	1791333	25758	2
552.424	614	631669	27076	17
50187	735	2176908	42904	25
67.683	709	1915239	1625	22
856.457	631	4507388	3645	25
207.549	733	649514	28540	3
2.944.128	689	2211538	55871	19
7.174.225	757	4002317	98128	24
159.178	687	149178	12615	2
714.601	53	621124	17026	17
1.927.949	708	4775467	4025	23
353.298	651	952414	7847	11
650.681	566	680194	4786	18
277.862	645	712591	14703	17
591.384	561	499365	10221	17
2.173.047	662	1251221	3821	16
687.103	778	2780246	146338	22
527.103	689	1438104	3004	19
1.358.411	673	2592735	8776	23
23625	661	11476371	5209	49
284.453	624	59947	7672	15
1.962.899	49	502601	16321	12
547.897	601	1042634	12859	15
33493	556	1719281	11782	15
2.969.034	665	1386548	162209	18
1.268.443	643	884741	7890	17
44503	689	1684145	5319	16
3.514.216	615	823068	25560	17
4.627.275	547	768873	41605	18
179.311	603	719248	7742	15
141.971	703	2200101	3202	2
16198	698	1044284	12036	18
1.867.313	591	1003583	4384	1
153.852	658	1051538	4898	16
247.496	705	296367	8861	2
122.475	649	102784	2476	17
204.793	652	1144358	19510	14
6.896.649	714	2123909	132667	21
238.602	553	639641	15106	17
26205	575	92385	12692	18
24211	827	5233409	29608	25
166419	587	733396	15634	16
233.292	626	1802518	4996	15
374.291	699	1457374	12947	17
13987	576	653664	33485	16
714.961	595	2223029	35087	24
1.800.244	561	667258	2961	16
88.173	53	687866	2695	13
913.259	593	815616	25646	18
1.135.211	641	776912	23042	16
99.158	758	2961593	79590	22
284.734	753	1940287	17168	2
211.475	763	2316914	811598	26
10.727.471	697	2444255	48751	19
415.452	741	3005745	4468	22
790.935	637	964599	4669	16
298.291	531	603961	24280	18
121.901	554	663309	15989	2
739.979	522	555258	14123	17
289.173	7	4050908	11731	17
74.007	622	822781	2690	18
166.442	504	548382	5350	19
1.235.916	686	4274415	8679	27
1.126.106	809	4553831	577077	29
546.705	628	699725	10901	14
5.357.282	469	97365	7858	14
405.229	694	1804878	4887	18
8602	777	3114386	36198	22
117.635	608	744853	6050	15
1.538.172	618	715526	38550	16
381.332	632	739892	4631	16
180.822	617	851462	4894	14
703.513	561	5156	15891	13
541.393	564	814197	4877	18
445.487	706	2339872	7468	19
2262235	682	2078057	33851	2
70.841	579	674809	7950	16
481.048	584	1300601	2229	18
97.172	717	4505574	25874	27
467.526	567	756946	18213	15
248.832	694	1474174	270383	18
935.404	57	661245	5391	14
6.721.198	677	1434142	221773	2
937.189	598	701112	24597	19
120.604	55	723109	11334	18
1.457.856	541	969387	9924	13
933.729	601	947243	18530	15
26.189.919	716	2147826	39779	2
1.435.749	778	2599024	563769	24
1.297.108	582	647973	5534	16
1.930.389	716	4923028	20012	23
128.183	716	982893	4733	18
56.685	741	2266468	3237	2
555.088	552	968936	3237	12
17042	617	839883	7165	15
44.641	595	710835	3910	16
88.794	562	920287	4231	14
320.816	688	2605291	3430	25
431.207	822	9882553	409497	34
247.724	575	110319	25093	16
582.565	745	2668073	20353	26
104.994	575	780392	14712	15
92.055	719	207442	2127	2
812.799	7	1321263	19192	2
522.169	709	1442348	31027	17
43163	669	91613	4358	13
344.697	708	3737573	7650	2
1.271.889	555	630214	4683	22
148.254	509	595976	15284	18
78.557	548	815719	10770	14
403.269	57	644855	9868	19
19.442.548	522	684466	13956	15
220.353	723	1522706	10341	14
2.778.986	662	1134747	14913	21
8.305.128	592	1428416	56325	34
2.292.758	714	2172802	10971	21
1.355.173	571	576061	16006	2
210.869	718	2866011	7026	23
4.085.363	743	1985837	19239	18
32919	567	850677	6275	15
589.763	602	726281	7066	14
69.457.416	516	1184971	15824	13
1.584.529	623	2675375	6553	19
1.064.692	592	761017	5860	14
193.299	721	2241342	4368	16
68.262.696	531	90374	44861	16
6889	781	36903	2251	24
86629	541	565596	18152	17
340.765	704	1282423	22590	37
498.103	599	857118	3975	16
1.474.562	718	1748613	7795	19
968.921	625	1295796	104099	17
2.631.504	77	3017282	158508	22
1.240.444	589	666443	49856	17
328.525	581	538817	10672	17
220.776	602	689834	8664	14
623.237	557	553927	16025	13
394.661	55	51778	8395	19
108.728	67	1897243	2852	2
105.652	601	702411	6793	18
83.621	552	709456	18175	16
10.564.683	627	3688991	12808	21
439.984	732	2671504	51204	22
84.508	57	810705	7670	17
57.282	602	1238322	21338	17
117.971	553	757838	7579	15
155.639	529	521436	6646	14
112.845	589	1093113	2771	17
1.329.665	502	660851	4582	18
69.666	609	927894	17847	17
1.512.985	566	555503	11048	18
198.762	525	728337	13033	15
426.634	583	863571	3996	17
804.698	541	611086	5087	15
911.342	579	809046	4191	14
224.947	551	573698	16218	21
600.547	634	917732	4248	16
138.635	789	4398603	1650	24
476.693	676	1172214	13056	15
84092	703	1588482	18175	18
744.201	502	643091	11286	2
1.236.301	679	1950563	9440	15
1.850.103	597	1029224	25294	14
176.301	585	836904	15590	22
912.222	545	526523	16029	17
79.128	582	703973	8269	19
229.409	777	2787173	61752	25
458.868	74	2570602	1490	2
107.603	627	866881	27543	17
1.263.502	738	3218332	28454	21
177.902	563	674917	4666	15
386.956	643	1376087	6516	22
67.503	597	6161	2796	16
255.472	693	1097676	4943	19
1.734.068	672	5407285	7177	25
336.396	752	1639692	45311	19
253.556	668	1669819	7217	18
449.834	586	908439	24306	2
67.933	613	152918	2596	2
65.284	771	2897129	1453	22
1.064.455	589	728214	7489	13
322.485	675	1812021	3092	19
90.611	778	4145662	79819	24
624.589	632	2114599	4068	16
846.728	546	1211386	4017	16
382.937	584	80722	8886	15
189.096	611	930239	39888	15
130.211	625	78635	4822	17
676.625	624	898631	11316	17
43192	661	1390995	20301	19
189.257	518	494287	9007	19
1.765.077	627	3411382	5887	23
21311	711	1404429	20870	18
118.602	655	935613	3498	16
1.088.583	584	1507824	5217	14
2.093.859	706	2945835	48067	21
642.882	596	665962	28244	19
45837	656	1045693	11457	17
30.782.998	665	1224638	47554	21
384.274	729	2834888	27890	2
204.882	714	970098	6852	16
559.439	585	1211926	6205	17
672.084	706	1973155	32379	2
162.273	642	3784107	29700	32
3.204.217	629	1497633	6664	18
102.669	533	787869	2725	16
79.585	749	3380273	6790	21
57.664	754	2951668	197636	18
270.781	735	1843246	15149	24
519.614	66	1052066	1875	13
537.675	721	1116576	11156	24
947.969	613	738877	31335	18
26006	699	2827328	7807	21
564.744	782	2097367	102124	25
167.067	729	1500907	7150	21
352.005	71	1083892	3300	22
941.486	649	1779736	12133	19
280.036	67	823074	4998	16
402.871	744	2867874	101184	24
809.541	764	3437176	67185	28
1.283.328	623	983454	11636	19
291.214	686	2130476	3140	22
943.076	726	1834543	53354	16
473.275	659	1988929	7773	17
344.918	707	2548633	4131	22
245.627	685	2016475	5686	19
401.337	672	1309388	5296	17
856.623	621	73424	12969	16
154.361	68	1805967	3662	19
321.932	581	1342485	11695	19
848.564	71	130537	16910	15
1.319.036	71	3772758	7487	24
580.711	775	3793854	300911	28
309.205	58	1166123	28953	15
1.490.186	541	1448024	28138	2
750.068	682	1402608	58915	18
273.739	663	1078003	56140	16
361.367	666	3123143	5071	2
188.636	743	3420078	4615	15
48.756	742	1893985	7695	22
32.991	712	5329061	5765	21
63.733	749	2811503	1712	22
3.496.559	724	3201114	169048	22
570.058	786	4611027	77021	24
195338	611	882565	46739	15
270.753	566	665279	7386	16
5.723.234	57	814654	3787	17
722.496	725	2044376	22903	19
240.904	744	3247405	4751	23
37.996	583	719633	4343	17
1.652.569	778	3238771	558439	28
258.874	646	602497	9044	14
19711	704	2082757	11774	2
41416	766	2445618	87980	25
3.596.844	582	130009	12009	22
11394	742	1443975	2270	22
